Tempo_s,ECG_Bruto,ECG_Filtrado
1.514,-0.071,-0.025227285071674002
1.516,-0.068,-0.025081829346894777
1.518,-0.065,-0.024071897674329115
1.52,-0.065,-0.0225581847109656
1.522,-0.065,-0.020918024509446843
1.524,-0.062,-0.01947607864139009
1.526,-0.059,-0.01845530285598909
1.528,-0.06,-0.01795343849736811
1.53,-0.06,-0.017945616101425286
1.532,-0.06,-0.018310296192890634
1.534,-0.063,-0.018872696039834578
1.536,-0.066,-0.019456981364299835
1.538,-0.065,-0.019936398254338027
1.54,-0.065,-0.020270127765029712
1.542,-0.065,-0.020517794274728603
1.544,-0.065,-0.020826985881268762
1.546,-0.065,-0.02139468804487622
1.548,-0.065,-0.022409473254330514
1.55,-0.06,-0.023987578115906197
1.552,-0.053,-0.02612156079528575
1.554,-0.074,-0.028661196733240392
1.556,-0.086,-0.03133770701677628
1.558,-0.079,-0.03382505011206437
1.56,-0.08,-0.035816050972883866
1.562,-0.08,-0.03708776316045702
1.564,-0.08,-0.03753974762192872
1.566,-0.078,-0.0372015330785088
1.568,-0.075,-0.036214095595997906
1.57,-0.075,-0.0347940246004237
1.572,-0.075,-0.03318973811223411
1.574,-0.076,-0.03163763098738187
1.576,-0.073,-0.030323580343215268
1.578,-0.07,-0.02935365574275686
1.58,-0.07,-0.02873797933793791
1.582,-0.07,-0.028391884197532066
1.584,-0.07,-0.028156467002273415
1.586,-0.07,-0.027836004121769686
1.588,-0.069,-0.02724479394359054
1.59,-0.065,-0.02625356521674998
1.592,-0.065,-0.02482659848171887
1.594,-0.065,-0.02304374318081116
1.596,-0.065,-0.021104218737962047
1.598,-0.064,-0.019310437933181403
1.6,-0.06,-0.01803127125974106
1.602,-0.06,-0.017646880841746888
1.604,-0.06,-0.018481549171958243
1.606,-0.06,-0.020735287579646943
1.608,-0.06,-0.02442803634229357
1.61,-0.06,-0.029371194800865624
1.612,-0.07,-0.03517850594962565
1.614,-0.092,-0.04131949131853442
1.616,-0.1,-0.047204030719375616
1.618,-0.094,-0.052273521383095184
1.62,-0.095,-0.05607275629166089
1.622,-0.095,-0.05828986344555217
1.624,-0.095,-0.058769487561420024
1.626,-0.095,-0.0575139119092659
1.628,-0.095,-0.05468358168385664
1.63,-0.095,-0.050597581217590115
1.632,-0.087,-0.04572432507272696
1.634,-0.081,-0.040649377059600464
1.636,-0.078,-0.036012670401879936
1.638,-0.074,-0.03241823278419126
1.64,-0.07,-0.030330483722860187
1.642,-0.067,-0.029978718532197413
1.644,-0.059,-0.03129425471828852
1.646,-0.07,-0.03390147087889813
1.648,-0.086,-0.0371726232537678
1.65,-0.08,-0.04033833862838043
1.652,-0.08,-0.04262920778071641
1.654,-0.08,-0.04341837719162152
1.656,-0.08,-0.04234109555164095
1.658,-0.08,-0.03937611205728216
1.66,-0.08,-0.03487785487745064
1.662,-0.081,-0.029547699055114552
1.664,-0.071,-0.024333651658812322
1.666,-0.061,-0.020257350118559624
1.668,-0.053,-0.018187997830896828
1.67,-0.04,-0.0186097786788287
1.672,-0.03,-0.02145067322617598
1.674,-0.039,-0.02604234405450711
1.676,-0.08,-0.03125195413418756
1.678,-0.112,-0.0357683427788235
1.68,-0.095,-0.038458936603896654
1.682,-0.087,-0.038677353766975675
1.684,-0.076,-0.03641945275064475
1.686,-0.066,-0.03228655669142131
1.688,-0.058,-0.027283327084601485
1.69,-0.045,-0.022525159540833242
1.692,-0.034,-0.018947148125761586
1.694,-0.049,-0.017096363855301798
1.696,-0.065,-0.017056342629342112
1.698,-0.065,-0.018506337960375787
1.7,-0.065,-0.020875263956653553
1.702,-0.065,-0.023529179465577546
1.704,-0.065,-0.025936318298126523
1.706,-0.065,-0.027774548782123543
1.708,-0.065,-0.028968894863230135
1.71,-0.065,-0.029664062612969187
1.712,-0.065,-0.030147996997077497
1.714,-0.065,-0.03074890117907055
1.716,-0.065,-0.031731133123336724
1.718,-0.064,-0.03321504560744053
1.72,-0.065,-0.03514106093416931
1.722,-0.082,-0.037287556668235036
1.724,-0.083,-0.03933595585817838
1.726,-0.079,-0.0409601871577038
1.728,-0.079,-0.04191022470178115
1.73,-0.075,-0.04206529004665735
1.732,-0.075,-0.041446841220513696
1.734,-0.076,-0.04019562846949173
1.736,-0.073,-0.03852534322554584
1.738,-0.07,-0.03666778035544529
1.74,-0.07,-0.03482332588200431
1.742,-0.07,-0.03312735247804784
1.744,-0.067,-0.03163799842775189
1.746,-0.064,-0.030344770951289627
1.748,-0.065,-0.029192336390822325
1.75,-0.065,-0.028110874138035622
1.752,-0.061,-0.02704357960718003
1.754,-0.059,-0.025963577432261978
1.756,-0.061,-0.024876685261954162
1.758,-0.059,-0.023811610986573802
1.76,-0.055,-0.022803120061144724
1.762,-0.055,-0.021875580693589372
1.764,-0.055,-0.02103392963092635
1.766,-0.055,-0.02026601740536287
1.768,-0.055,-0.019554890179506918
1.77,-0.055,-0.018894330864037526
1.772,-0.051,-0.018299028495629425
1.774,-0.05,-0.017803396263374315
1.776,-0.05,-0.01744886132867693
1.778,-0.05,-0.017265089726377414
1.78,-0.05,-0.017253180319604
1.782,-0.049,-0.01737764129998945
1.784,-0.054,-0.01757003519585384
1.786,-0.054,-0.01774218396310771
1.788,-0.049,-0.017802838984675412
1.79,-0.05,-0.01767100623394475
1.792,-0.051,-0.017282181999068384
1.794,-0.047,-0.01658839747123141
1.796,-0.045,-0.015556566213365363
1.798,-0.045,-0.014171080582312185
1.8,-0.045,-0.012445369923944561
1.802,-0.045,-0.010442753616462323
1.804,-0.042,-0.008300643934151919
1.806,-0.039,-0.006247131432333607
1.808,-0.04,-0.0045978460710464015
1.81,-0.04,-0.0037241423164864123
1.812,-0.036,-0.003990380944589054
1.814,-0.034,-0.00566791353352921
1.816,-0.036,-0.008844976277493019
1.818,-0.033,-0.013360940753673382
1.82,-0.035,-0.018794240863618954
1.822,-0.069,-0.02452108210843856
1.824,-0.075,-0.02983730478070767
1.826,-0.069,-0.03410849526835291
1.828,-0.07,-0.03690028927294175
1.83,-0.065,-0.0380511628492209
1.832,-0.065,-0.03767572641317945
1.834,-0.066,-0.036110493105151256
1.836,-0.063,-0.03382586136873893
1.838,-0.06,-0.0313283807882757
1.84,-0.06,-0.029072130389489626
1.842,-0.056,-0.02739191953890016
1.844,-0.055,-0.026465673414884323
1.846,-0.055,-0.0263086418571485
1.848,-0.056,-0.026797388706900283
1.85,-0.06,-0.027716557579314217
1.852,-0.06,-0.028816895865723956
1.854,-0.06,-0.029870857831655273
1.856,-0.06,-0.030713935845125773
1.858,-0.06,-0.0312652500818773
1.86,-0.06,-0.03152734487686076
1.862,-0.06,-0.03156992607352268
1.864,-0.06,-0.03150430965751515
1.866,-0.06,-0.03145508377728763
1.868,-0.06,-0.03153401552853749
1.87,-0.06,-0.03181959319260242
1.872,-0.06,-0.032344391972899504
1.874,-0.059,-0.03309171208950559
1.876,-0.062,-0.03400210082915599
1.878,-0.065,-0.034988651637772476
1.88,-0.065,-0.0359573270529688
1.882,-0.065,-0.03682639045955078
1.884,-0.065,-0.037539230862907155
1.886,-0.065,-0.03806771933233159
1.888,-0.065,-0.038407044486622716
1.89,-0.065,-0.03856573278830137
1.892,-0.065,-0.038555387023014094
1.894,-0.065,-0.0383837370872102
1.896,-0.065,-0.03805247460784936
1.898,-0.065,-0.03755874453489564
1.9,-0.065,-0.036896896948069954
1.902,-0.065,-0.03605605939641313
1.904,-0.062,-0.035010164067344224
1.906,-0.057,-0.03370070587973261
1.908,-0.055,-0.0320178348200762
1.91,-0.055,-0.02978968671088923
1.912,-0.051,-0.026789999628565524
1.914,-0.046,-0.02276912881996449
1.916,-0.046,-0.017505508974726584
1.918,-0.043,-0.01086635134772382
1.92,-0.03,-0.0028607878061397665
1.922,-0.018,0.0063311287369109
1.924,-0.006,0.016362849547662955
1.926,0.004,0.02675736232655237
1.928,0.012,0.03696443344271236
1.93,0.02,0.04642644014355183
1.932,0.028,0.054642937448407515
1.934,0.036,0.06122760760400454
1.936,0.045,0.06595228606487008
1.938,0.05,0.0687714976052012
1.94,0.045,0.06982054608788223
1.942,0.045,0.06938407012044154
1.944,0.042,0.06784004603041519
1.946,0.04,0.06559221123954673
1.948,0.039,0.06300701916282017
1.95,0.035,0.060368327596858104
1.952,0.035,0.05785647813445269
1.954,0.032,0.0555515117246324
1.956,0.029,0.05345512286997953
1.958,0.03,0.05152321497539762
1.96,0.03,0.04970010441315092
1.962,0.026,0.0479458780793133
1.964,0.025,0.04625021929084928
1.966,0.023,0.044629493601999116
1.968,0.02,0.043108322528733325
1.97,0.02,0.0416908142282873
1.972,0.016,0.04032922828803354
1.974,0.015,0.03889917031704492
1.976,0.013,0.037190511916556236
1.978,0.009,0.03492161185597743
1.98,0.01,0.03178019300718711
1.982,0.011,0.027486981016128436
1.984,0.005,0.021869240663230816
1.986,-0.004,0.014924366154664304
1.988,-0.013,0.006852905737665067
1.99,-0.02,-0.0019531172291055016
1.992,-0.021,-0.010969711695497151
1.994,-0.051,-0.019638512126031484
1.996,-0.067,-0.027478781965071187
1.998,-0.059,-0.034178871684663756
2.0,-0.06,-0.039633258646820976
2.002,-0.056,-0.043911401983014145
2.004,-0.054,-0.047175857085356
2.006,-0.057,-0.04959084673451173
2.008,-0.069,-0.05126464738837361
2.01,-0.085,-0.05224874861949219
2.012,-0.082,-0.05258502442604313
2.014,-0.077,-0.05236684975308154
2.016,-0.073,-0.05177524357017725
2.018,-0.069,-0.05106729689469231
2.02,-0.065,-0.050519469761813394
2.022,-0.061,-0.05034935369521793
2.024,-0.057,-0.050649044572466835
2.026,-0.068,-0.051359645470704714
2.028,-0.081,-0.052300657318443626
2.03,-0.075,-0.0532453146859378
2.032,-0.075,-0.0540137285299312
2.034,-0.075,-0.05454963607685907
2.036,-0.075,-0.05495412529060351
2.038,-0.075,-0.055463306189004344
2.04,-0.075,-0.056369846023603044
2.042,-0.075,-0.05789930409833671
2.044,-0.075,-0.06006241654245975
2.046,-0.075,-0.06251368066461725
2.048,-0.075,-0.06445251262360598
2.05,-0.075,-0.06460260280393945
2.052,-0.076,-0.061295167136960024
2.054,-0.066,-0.052662405325218535
2.056,-0.058,-0.03692214713520092
2.058,-0.042,-0.012710000897038666
2.06,0.005,0.020600838634363974
2.062,0.049,0.06265323187075252
2.064,0.094,0.11198017694861999
2.066,0.149,0.16602448871016584
2.068,0.201,0.22130957569186033
2.07,0.245,0.2737526822734831
2.072,0.301,0.3190993245492285
2.074,0.322,0.35344102357643165
2.076,0.365,0.3737553880504328
2.078,0.406,0.3783807889179945
2.08,0.38,0.36731808248817766
2.082,0.368,0.3422591092161535
2.084,0.274,0.30629466929673654
2.086,0.193,0.26334916948810144
2.088,0.175,0.21748686105909956
2.09,0.145,0.17228084711945219
2.092,0.12,0.13039996081231517
2.094,0.098,0.09347141412545855
2.096,0.068,0.06217570173086206
2.098,0.031,0.036472533138187185
2.1,0.0,0.015855147369287066
2.102,-0.016,-0.00043227217429949686
2.104,-0.033,-0.013232916727164794
2.106,-0.044,-0.023359098654813882
2.108,-0.045,-0.031498006987761465
2.11,-0.045,-0.03813359929610285
2.112,-0.049,-0.04349522239878141
2.114,-0.05,-0.04755640120788783
2.116,-0.053,-0.05010507194997916
2.118,-0.062,-0.05088696333900679
2.12,-0.075,-0.04979243758411079
2.122,-0.094,-0.0470260033618574
2.124,-0.077,-0.043184089302561804
2.126,-0.031,-0.03918737438491028
2.128,-0.019,-0.036070988609204616
2.13,-0.045,-0.03470358256022005
2.132,-0.016,-0.03554356117980779
2.134,-0.049,-0.03852490027741145
2.136,-0.081,-0.04310799047450922
2.138,-0.068,-0.04846414106615091
2.14,-0.07,-0.05371605583037381
2.142,-0.07,-0.05814910066139553
2.144,-0.07,-0.061336377521548684
2.146,-0.07,-0.06316250780450738
2.148,-0.07,-0.06376501391261419
2.15,-0.07,-0.06343003093580407
2.152,-0.07,-0.062482108575118094
2.154,-0.07,-0.06119999906644172
2.156,-0.07,-0.059775997007101934
2.158,-0.069,-0.05832032535493125
2.16,-0.065,-0.056898627142142694
2.162,-0.065,-0.05558280418564601
2.164,-0.065,-0.054493921838392315
2.166,-0.065,-0.053819427089725216
2.168,-0.065,-0.05379399575419075
2.17,-0.065,-0.05464307829242251
2.172,-0.065,-0.05649956465720454
2.174,-0.065,-0.05931461686958877
2.176,-0.066,-0.06279047757890788
2.178,-0.064,-0.06636309349399093
2.18,-0.065,-0.06925376275127793
2.182,-0.091,-0.07059116652422508
2.184,-0.09,-0.06958112898657998
2.186,-0.073,-0.06568121154330814
2.188,-0.063,-0.058734118253083306
2.19,-0.05,-0.04903156829031008
2.192,-0.035,-0.03730565913687491
2.194,-0.049,-0.024659219840719247
2.196,-0.046,-0.01244397015625288
2.198,-0.004,-0.002087417742832354
2.2,0.025,0.005124453285691765
2.202,0.014,0.008276661261672588
2.204,0.003,0.007010956246486125
2.206,-0.004,0.0016139260875502786
2.208,-0.012,-0.007017507909616411
2.21,-0.02,-0.017523661881136184
2.212,-0.035,-0.028310058650163526
2.214,-0.058,-0.03781153477194187
2.216,-0.064,-0.044742271923489174
2.218,-0.053,-0.04828230385613115
2.22,-0.05,-0.04816485297713497
2.222,-0.042,-0.04465562957420359
2.224,-0.037,-0.03844388986764896
2.226,-0.031,-0.030482631472447695
2.228,-0.024,-0.02181755370304178
2.23,-0.02,-0.013435828625638984
2.232,-0.012,-0.0061531364340336285
2.234,-0.006,-0.000545707596581896
2.236,-0.003,0.0030744667680086724
2.238,0.001,0.004648336354163675
2.24,0.005,0.004332088423683306
2.242,0.001,0.0024433557427369908
2.244,-0.003,-0.0005989858015820451
2.246,-0.007,-0.004332950608022235
2.248,-0.011,-0.008302929131030706
2.25,-0.015,-0.012097223943614777
2.252,-0.019,-0.015374357761019978
2.254,-0.024,-0.017881420233341484
2.256,-0.024,-0.019467221326053434
2.258,-0.019,-0.020090422703186995
2.26,-0.02,-0.0198205285066723
2.262,-0.021,-0.018828881403193314
2.264,-0.017,-0.0173672530944715
2.266,-0.014,-0.01573328152397895
2.268,-0.015,-0.014225641429334974
2.27,-0.015,-0.01309650514733908
2.272,-0.015,-0.012511612190677859
2.274,-0.015,-0.012527112165238243
2.276,-0.015,-0.013087848725764493
2.278,-0.015,-0.014045798894745016
2.28,-0.015,-0.01519187628689454
2.282,-0.015,-0.01629101099342836
2.284,-0.015,-0.01711067103419455
2.286,-0.015,-0.017436941009432667
2.288,-0.015,-0.017078437056955404
2.29,-0.015,-0.015863972792105423
2.292,-0.015,-0.01364214791404171
2.294,-0.016,-0.010288472167141903
2.296,-0.01,-0.005719523514538496
2.298,0.002,9.209840837251653e-05
2.3,0.01,0.007109425757208378
2.302,0.022,0.015232420343282293
2.304,0.031,0.02430519353418171
2.306,0.041,0.0341205588184674
2.308,0.053,0.04441296293523781
2.31,0.06,0.054836032170650965
2.312,0.057,0.06493221858364831
2.314,0.047,0.0741176773513694
2.316,0.065,0.08171764288515183
2.318,0.094,0.0870821695885057
2.32,0.1,0.08978011653575409
2.322,0.126,0.08982050609171567
2.324,0.122,0.0878119040273173
2.326,0.101,0.08496836091342434
2.328,0.086,0.08291337019816829
2.33,0.07,0.0833077184433831
2.332,0.055,0.08740320642624573
2.334,0.04,0.09566931003451722
2.336,0.098,0.10763087341546142
2.338,0.175,0.1219859446301978
2.34,0.17,0.13696527679180814
2.342,0.169,0.15080091997076128
2.344,0.174,0.16214334410791184
2.346,0.175,0.17031191895792905
2.348,0.176,0.175341070117995
2.35,0.18,0.1778485346887654
2.352,0.181,0.17878631249640045
2.354,0.175,0.17914597234074459
2.356,0.165,0.1796891527565352
2.358,0.169,0.1807658889531824
2.36,0.195,0.18226374055616118
2.362,0.209,0.18369492434279155
2.364,0.205,0.1843842948343409
2.366,0.196,0.18368906882472466
2.368,0.188,0.1811792570464925
2.37,0.18,0.17673358604778505
2.372,0.172,0.17054111351384676
2.374,0.163,0.16302683854685862
2.376,0.158,0.15473420129843854
2.378,0.153,0.14620000933469696
2.38,0.145,0.13785171796223847
2.382,0.137,0.12994680141808834
2.384,0.132,0.12256213525327349
2.386,0.127,0.11562942009630416
2.388,0.118,0.10900175658904598
2.39,0.11,0.10252878279090624
2.392,0.106,0.09611610914946071
2.394,0.1,0.08975004761542126
2.396,0.09,0.08347943468998077
2.398,0.084,0.07736031971142945
2.4,0.08,0.07138304218291484
2.402,0.072,0.06541006831345231
2.404,0.063,0.059153113906803674
2.406,0.058,0.05220894622724381
2.408,0.053,0.044156760417401034
2.41,0.045,0.0346995433046081
2.412,0.037,0.023812748943065395
2.414,0.029,0.011852626682399078
2.416,0.022,-0.0004212909658430501
2.418,0.011,-0.011938134226372141
2.42,-0.015,-0.021520390439924927
2.422,-0.038,-0.02816117977658321
2.424,-0.036,-0.031299562440693734
2.426,-0.025,-0.031007043713119083
2.428,-0.019,-0.028019906359745512
2.43,-0.015,-0.02359985105806747
2.432,-0.007,-0.01925720345469965
2.434,0.001,-0.016406991104272857
2.436,0.009,-0.016042415593605707
2.438,0.008,-0.018505011282618316
2.44,-0.005,-0.023408490795940238
2.442,-0.017,-0.029736219391040226
2.444,-0.028,-0.03608760078639994
2.446,-0.043,-0.04100924850853929
2.448,-0.049,-0.0433255054252596
2.45,-0.035,-0.04238652732840859
2.452,-0.027,-0.038179576473108635
2.454,-0.016,-0.03129081583107929
2.456,-0.006,-0.02274507907907037
2.458,0.003,-0.013776038201168878
2.46,0.015,-0.005585013313458341
2.462,0.024,0.000861492940171453
2.464,0.023,0.004960884099646037
2.466,0.018,0.006514722350178385
2.468,0.014,0.005685689368779203
2.47,0.01,0.00289548672233186
2.472,0.006,-0.0013016172314670288
2.474,0.005,-0.006335870683828181
2.476,0.004,-0.011706479470301984
2.478,-0.001,-0.0170245334992641
2.48,-0.005,-0.022018159408200743
2.482,-0.009,-0.026511110204910676
2.484,-0.014,-0.030388392228800097
2.486,-0.013,-0.03356195870964135
2.488,-0.02,-0.03594736721487536
2.49,-0.04,-0.037458243538490144
2.492,-0.023,-0.03801994202743663
2.494,0.006,-0.037600808111090234
2.496,-0.001,-0.036260429813569806
2.498,-0.048,-0.03420949819295566
2.5,-0.075,-0.03185412262761907
2.502,-0.028,-0.029772606590022045
2.504,0.04,-0.028584215525341645
2.506,0.045,-0.028734751447185868
2.508,-0.009,-0.03029863834454878
2.51,-0.045,-0.03291043143146853
2.512,-0.038,-0.03587016992893517
2.514,-0.031,-0.038372034370584895
2.516,-0.029,-0.03975449884009613
2.518,-0.023,-0.03968241328604857
2.52,-0.015,-0.03821808293535156
2.522,-0.011,-0.035784428967095466
2.524,-0.005,-0.03305244304183266
2.526,-0.009,-0.030795069636465708
2.528,-0.024,-0.02974296062029754
2.53,-0.03,-0.030460940375490374
2.532,-0.015,-0.0332495936330697
2.534,0.004,-0.038076121182273104
2.536,-0.005,-0.04455175767583508
2.538,-0.038,-0.05198103667964743
2.54,-0.06,-0.059491250297176335
2.542,-0.057,-0.06621259712328632
2.544,-0.054,-0.07144953677538703
2.546,-0.056,-0.07478665256788461
2.548,-0.054,-0.07610463931046868
2.55,-0.05,-0.0755201367153009
2.552,-0.05,-0.07328666911138909
2.554,-0.051,-0.06969722298315285
2.556,-0.047,-0.06501675325024331
2.558,-0.038,-0.059454297962912635
2.56,-0.03,-0.05316881326097899
2.562,-0.026,-0.0462953913173452
2.564,-0.02,-0.03897799489887523
2.566,-0.01,-0.03139740964098709
2.568,-0.004,-0.02378665161834289
2.57,0.0,-0.016429985131236457
2.572,0.008,-0.009645107158216606
2.574,0.016,-0.003750513862855037
2.576,0.024,0.0009772231569937862
2.578,0.032,0.004347578981596274
2.58,0.035,0.006289216296913931
2.582,0.031,0.006859735313591638
2.584,0.027,0.006225512954986522
2.586,0.023,0.004615496397047589
2.588,0.02,0.0022627193921065875
2.59,0.02,-0.0006483677163943582
2.592,0.016,-0.004013329762769013
2.594,0.011,-0.007809481345928773
2.596,0.01,-0.012067093580344305
2.598,0.01,-0.016816117627295714
2.6,0.005,-0.022021094628174802
2.602,0.0,-0.02752277721276487
2.604,0.004,-0.033007379471863774
2.606,-0.014,-0.03802016145196926
2.608,-0.037,-0.042027686866934075
2.61,-0.025,-0.04451539278524285
2.612,-0.02,-0.04509345509016333
2.614,-0.017,-0.043583975873489
2.616,-0.013,-0.04007469548704687
2.618,-0.009,-0.034936692126671685
2.62,-0.005,-0.028807197862410774
2.622,-0.001,-0.022535867551315564
2.624,0.003,-0.017090842532073453
2.626,0.007,-0.013424861445050014
2.628,0.011,-0.01231240060049322
2.63,0.015,-0.014183671562056657
2.632,0.021,-0.018994696277497787
2.634,0.009,-0.02617718016030303
2.636,-0.007,-0.0347006641334069
2.638,-0.018,-0.043251199649664736
2.64,-0.03,-0.05049403484690341
2.642,-0.044,-0.05535764482364737
2.644,-0.04,-0.057265602040462174
2.646,-0.032,-0.056255546161685856
2.648,-0.028,-0.052956346088906835
2.65,-0.02,-0.04843379242836334
2.652,-0.016,-0.043947671026984755
2.654,-0.01,-0.04067988473343942
2.656,-0.001,-0.03949419248658803
2.658,-0.002,-0.040777501029841394
2.66,-0.015,-0.044393642707225456
2.662,-0.023,-0.04975464503155289
2.664,-0.034,-0.05598566726676622
2.666,-0.046,-0.06213654222513279
2.668,-0.05,-0.06738370384441579
2.67,-0.045,-0.0711742942943984
2.672,-0.045,-0.07328600893217677
2.674,-0.042,-0.07380329592552058
2.676,-0.039,-0.07303250120616524
2.678,-0.04,-0.07138842929588579
2.68,-0.04,-0.0692824788802685
2.682,-0.036,-0.06703327626860328
2.684,-0.035,-0.06481096405751287
2.686,-0.033,-0.06261980820859232
2.688,-0.029,-0.060320178502174436
2.69,-0.03,-0.05768718028932866
2.692,-0.031,-0.0544968113257512
2.694,-0.024,-0.05062204860250338
2.696,-0.017,-0.04611455928492783
2.698,-0.014,-0.04124721752846221
2.7,-0.01,-0.03649969603364027
2.702,-0.002,-0.03248219229187891
2.704,0.003,-0.029808373769013977
2.706,0.008,-0.028945238481207686
2.708,0.009,-0.030079882542351395
2.71,0.0,-0.03304452759156161
2.712,-0.008,-0.03732759410700585
2.714,-0.016,-0.04217288525289808
2.716,-0.023,-0.046740690020486954
2.718,-0.024,-0.05028552506882415
2.72,-0.02,-0.05230276338945205
2.722,-0.02,-0.05261027135378124
2.724,-0.017,-0.051354184817387134
2.726,-0.014,-0.048950052348119964
2.728,-0.015,-0.04598403813722024
2.73,-0.015,-0.04310124344447435
2.732,-0.011,-0.040901943548793146
2.734,-0.01,-0.039857068583970444
2.736,-0.008,-0.0402470546909293
2.738,-0.005,-0.04212592489329645
2.74,-0.005,-0.045314199356556346
2.742,-0.002,-0.049426407856947914
2.744,-0.027,-0.053936553499265655
2.746,-0.042,-0.05827436300098674
2.748,-0.034,-0.06193009518611858
2.75,-0.035,-0.06453749780468461
2.752,-0.031,-0.06591227065257987
2.754,-0.03,-0.06604283800174922
2.756,-0.028,-0.06504783618652032
2.758,-0.025,-0.06312137124283236
2.76,-0.025,-0.06048359372216468
2.762,-0.021,-0.05734617232028255
2.764,-0.02,-0.05389474735739076
2.766,-0.018,-0.050285660374105236
2.768,-0.015,-0.04665210993263407
2.77,-0.015,-0.043114244525110514
2.772,-0.007,-0.03978788177807486
2.774,-0.001,-0.03678784297434441
2.776,0.002,-0.03422461579107769
2.778,0.006,-0.03219626164808449
2.78,0.01,-0.03077949539629821
2.782,0.006,-0.030023893057029294
2.784,0.005,-0.02995155949529881
2.786,0.003,-0.03056205335877895
2.788,0.0,-0.03184000751172657
2.79,0.0,-0.033761771704281726
2.792,-0.004,-0.03629760157902803
2.794,-0.005,-0.0394066264379961
2.796,-0.007,-0.04302273164810085
2.798,-0.01,-0.04703137015992191
2.8,-0.01,-0.05124116111265945
2.802,-0.014,-0.05535969549647115
2.804,-0.014,-0.058987986027236025
2.806,-0.019,-0.06164859923963787
2.808,-0.034,-0.0628549558264514
2.81,-0.04,-0.062213270806263946
2.812,-0.028,-0.059530495818505905
2.814,-0.018,-0.05489255030077763
2.816,-0.011,-0.04868388519563064
2.818,-0.003,-0.04153758198748797
2.82,0.005,-0.034224247376896826
2.822,0.013,-0.02750177690330961
2.824,0.022,-0.021956999006546605
2.826,0.026,-0.01787528481261089
2.828,0.025,-0.015173145892768988
2.83,0.025,-0.013418195375837072
2.832,0.025,-0.011940464419657508
2.834,0.026,-0.010013863518505098
2.836,0.02,-0.007064165246185022
2.838,0.025,-0.002847461502083186
2.84,0.05,0.002453751479560124
2.842,0.048,0.0082491368047032
2.844,0.04,0.013674449242667952
2.846,0.058,0.017811135146707322
2.848,0.076,0.019940123185846197
2.85,0.065,0.01976576903372478
2.852,0.06,0.017545847993494804
2.854,0.057,0.014082832276222874
2.856,0.053,0.010568519030524665
2.858,0.049,0.008314482785936796
2.86,0.045,0.008431149482087931
2.862,0.04,0.011533235518381799
2.864,0.046,0.017548246307435938
2.866,0.051,0.025687084658565375
2.868,0.059,0.034601881418796214
2.87,0.085,0.042709843956044144
2.872,0.116,0.04861186365084357
2.874,0.117,0.05149503968016163
2.876,0.105,0.051397742980802165
2.878,0.098,0.04924719259596755
2.88,0.09,0.04664567089249715
2.882,0.082,0.04545621745627976
2.884,0.075,0.047295093314338676
2.886,0.064,0.05306375353646993
2.888,0.072,0.06264590503140106
2.89,0.115,0.07485608551130433
2.892,0.146,0.0876590833491961
2.894,0.155,0.09860156403131003
2.896,0.155,0.10533878518272961
2.898,0.155,0.10612396718268269
2.9,0.155,0.10015314562080403
2.902,0.159,0.08770169676459677
2.904,0.124,0.07003285289842054
2.906,0.066,0.04910354039620933
2.908,0.031,0.02714237947939281
2.91,0.03,0.006215022590713313
2.912,0.026,-0.012104288675509627
2.914,0.022,-0.026881026915886928
2.916,0.018,-0.037786542641088265
2.918,0.014,-0.04494110963996438
2.92,0.01,-0.04871901292151314
2.922,0.007,-0.049591279369940226
2.924,-0.005,-0.048048142844875685
2.926,-0.025,-0.04459986275987542
2.928,-0.026,-0.03981590873035935
2.93,0.005,-0.03434558294041528
2.932,0.032,-0.028879683861076727
2.934,0.033,-0.024055475274802913
2.936,0.029,-0.020347286619580917
2.938,0.029,-0.017994510533867535
2.94,0.025,-0.01699538734496609
2.942,0.025,-0.01716075951916956
2.944,0.026,-0.018199791348186757
2.946,0.023,-0.01980693167319394
2.948,0.02,-0.021729970953344013
2.95,0.02,-0.023812523753381703
2.952,0.016,-0.02601323750688057
2.954,0.014,-0.02840635174240689
2.956,0.016,-0.03116577659846951
2.958,0.013,-0.03453120563026995
2.96,0.005,-0.038753078465704784
2.962,0.001,-0.04401497253446918
2.964,-0.002,-0.05033773057653224
2.966,-0.009,-0.05747914807701761
2.968,-0.017,-0.06485357995717239
2.97,-0.02,-0.0715014226190569
2.972,-0.022,-0.07613337863650424
2.974,-0.043,-0.07725686277160118
2.976,-0.044,-0.07336545240641316
2.978,-0.02,-0.06314755826826822
2.98,0.0,-0.045662668075453175
2.982,0.035,-0.02045074214997945
2.984,0.074,0.012426134716721536
2.986,0.104,0.052380801023912446
2.988,0.152,0.09829750324751077
2.99,0.215,0.14850223738736754
2.992,0.216,0.20071340811331354
2.994,0.262,0.2520188655484253
2.996,0.331,0.29895484483891
2.998,0.375,0.33775770194776256
3.0,0.41,0.36480779640666616
3.002,0.451,0.3772023641881851
3.004,0.508,0.3733169204372115
3.006,0.441,0.35317997067745827
3.008,0.308,0.3185231312364214
3.01,0.28,0.2724803846475351
3.012,0.246,0.21904408683451274
3.014,0.201,0.16245912642909002
3.016,0.16,0.10671227802894619
3.018,0.12,0.055189062948977186
3.02,0.075,0.010489657300507514
3.022,0.029,-0.025645540098921855
3.024,-0.002,-0.05235015675108968
3.026,-0.03,-0.06961109797802652
3.028,-0.046,-0.07821009481680444
