Tempo_s,ECG_Bruto,ECG_Filtrado
1.5,0.295,0.3268213969261694
1.502,0.295,0.3254108524822129
1.504,0.292,0.32447683848584574
1.506,0.289,0.3242504163886521
1.508,0.29,0.3247845476234416
1.51,0.29,0.32588356363220145
1.512,0.29,0.32706882234505125
1.514,0.29,0.3276016112402909
1.516,0.29,0.3265731676301245
1.518,0.291,0.3230551674397068
1.52,0.29,0.31628560904606823
1.522,0.278,0.3058498740910888
1.524,0.267,0.2918110603404924
1.526,0.249,0.27475148563488955
1.528,0.223,0.25570764108565724
1.53,0.2,0.23600821418538798
1.532,0.18,0.21705093744758247
1.534,0.158,0.20007055148022904
1.536,0.146,0.18595142316815214
1.538,0.144,0.17512375441290196
1.54,0.14,0.16755657229416263
1.542,0.136,0.16283279983452967
1.544,0.131,0.1602722994201571
1.546,0.13,0.1590645324326419
1.548,0.129,0.15838185115515033
1.55,0.125,0.15746007120710775
1.552,0.121,0.15564769412516483
1.554,0.117,0.1524348460044753
1.556,0.112,0.14747564174918998
1.558,0.11,0.14061263364721902
1.56,0.11,0.13190115839049318
1.562,0.094,0.12162020370133851
1.564,0.081,0.11025227300749231
1.566,0.067,0.09842212114361343
1.568,0.051,0.08680026493709925
1.57,0.04,0.07599305016486005
1.572,0.032,0.06644847500398296
1.574,0.027,0.05840267902575292
1.576,0.023,0.05187826111164271
1.578,0.019,0.04672850895778888
1.58,0.015,0.042708288854733614
1.582,0.011,0.039547435327905056
1.584,0.007,0.037006516097039664
1.586,0.003,0.03490484526067307
1.588,0.0,0.03312198904594126
1.59,0.0,0.03158239084461607
1.592,0.0,0.030235417676401168
1.594,0.001,0.02904009444802247
1.596,-0.002,0.027957848219297598
1.598,-0.005,0.026951647607237693
1.6,-0.005,0.025988253088275282
1.602,-0.005,0.025041093923580005
1.604,-0.004,0.02409229222947858
1.606,-0.007,0.023132678254898748
1.608,-0.01,0.022159356407388697
1.61,-0.01,0.021172245077385392
1.612,-0.01,0.020172653353516135
1.614,-0.01,0.01916620430289639
1.616,-0.01,0.018169061135580467
1.618,-0.011,0.017212801149475633
1.62,-0.015,0.016342207563159218
1.622,-0.015,0.015602706086770902
1.624,-0.015,0.015018759216320215
1.626,-0.015,0.014568690795677564
1.628,-0.016,0.014163563041573098
1.63,-0.02,0.013638092554260624
1.632,-0.02,0.012760703984372169
1.634,-0.02,0.011266870281588333
1.636,-0.02,0.008913538879349234
1.638,-0.019,0.005543374215911143
1.64,-0.02,0.0011396333287376963
1.642,-0.036,-0.004148904033845193
1.644,-0.045,-0.010025257444291273
1.646,-0.046,-0.016100918412862805
1.648,-0.052,-0.021975016969157303
1.65,-0.06,-0.027313470864691314
1.652,-0.064,-0.03190829956279744
1.654,-0.068,-0.0357039727458172
1.656,-0.07,-0.03878570842032237
1.658,-0.07,-0.041333834669238345
1.66,-0.07,-0.04355772395278353
1.662,-0.069,-0.04562952244291904
1.664,-0.076,-0.04763850119470226
1.666,-0.083,-0.04957947692787085
1.668,-0.085,-0.05137532017688008
1.67,-0.085,-0.052920335992742505
1.672,-0.085,-0.05412521263948818
1.674,-0.085,-0.05494755169846617
1.676,-0.085,-0.05540105623406767
1.678,-0.085,-0.05554561616351264
1.68,-0.085,-0.05546623343305122
1.682,-0.085,-0.05525024673813192
1.684,-0.085,-0.05497051314592876
1.686,-0.085,-0.054678481095908914
1.688,-0.085,-0.05440690253914237
1.69,-0.085,-0.054178541484946
1.692,-0.085,-0.05401550133773509
1.694,-0.085,-0.05394403961925828
1.696,-0.085,-0.053991736593974854
1.698,-0.085,-0.05417695289522201
1.7,-0.085,-0.05449372060249549
1.702,-0.085,-0.054897631190638514
1.704,-0.085,-0.05529920528450409
1.706,-0.085,-0.055570317861788614
1.708,-0.085,-0.05556658987465464
1.71,-0.085,-0.055164695887603955
1.712,-0.085,-0.05430900448848235
1.714,-0.085,-0.05305776228059681
1.716,-0.085,-0.051616136999681574
1.718,-0.085,-0.050342840333980454
1.72,-0.085,-0.04971963275790261
1.722,-0.085,-0.05027931945933979
1.724,-0.085,-0.0524977574266626
1.726,-0.085,-0.05666768318141597
1.728,-0.085,-0.06278408857892515
1.73,-0.085,-0.07047791863501046
1.732,-0.098,-0.07903117105323365
1.734,-0.132,-0.08748715806520158
1.736,-0.147,-0.09483668034298398
1.738,-0.138,-0.10022827854456005
1.74,-0.135,-0.10313911564338692
1.742,-0.131,-0.10346140116507833
1.744,-0.13,-0.10149461339113419
1.746,-0.129,-0.09786342751161531
1.748,-0.124,-0.09339291413579705
1.75,-0.12,-0.08896945423322969
1.752,-0.12,-0.08540737823173146
1.754,-0.117,-0.08333437422289822
1.756,-0.113,-0.08310566679055335
1.758,-0.109,-0.08475749856616765
1.76,-0.11,-0.08801149187982234
1.762,-0.13,-0.09233726943121906
1.764,-0.14,-0.09706706937894687
1.766,-0.14,-0.10153697925102617
1.768,-0.14,-0.10521690612481373
1.77,-0.14,-0.10779524807583665
1.772,-0.14,-0.10920221010420682
1.774,-0.14,-0.10957662561968134
1.776,-0.14,-0.10919539905823575
1.778,-0.14,-0.10838952929183382
1.78,-0.14,-0.10746806092879616
1.782,-0.14,-0.10666442418479338
1.784,-0.14,-0.10611130263532598
1.786,-0.14,-0.1058425498004447
1.788,-0.14,-0.10581514988519532
1.79,-0.14,-0.10594145566706742
1.792,-0.14,-0.10612195676807873
1.794,-0.14,-0.10627110435732176
1.796,-0.14,-0.10633231535176961
1.798,-0.14,-0.10628208454509701
1.8,-0.14,-0.10612610002581792
1.802,-0.14,-0.10589166446201269
1.804,-0.14,-0.10562036501083068
1.806,-0.14,-0.1053631699263198
1.808,-0.14,-0.1051777799686787
1.81,-0.14,-0.105126140027615
1.812,-0.14,-0.10526937711641741
1.814,-0.14,-0.1056584425261739
1.816,-0.14,-0.10632106709486627
1.818,-0.141,-0.10724826114760523
1.82,-0.145,-0.10838512790374018
1.822,-0.145,-0.10963029614064651
1.824,-0.144,-0.1108461327260514
1.826,-0.147,-0.1118791869811106
1.828,-0.15,-0.1125875765863504
1.83,-0.15,-0.11286916853566982
1.832,-0.15,-0.11268240344615801
1.834,-0.147,-0.11205259445886785
1.836,-0.144,-0.11106135576391017
1.838,-0.145,-0.1098233274337249
1.84,-0.145,-0.10845877901578953
1.842,-0.145,-0.10707064691990288
1.844,-0.142,-0.1057310206124858
1.846,-0.139,-0.10447802746549069
1.848,-0.14,-0.10332146278810898
1.85,-0.14,-0.10225398497993408
1.852,-0.14,-0.10126327825619344
1.854,-0.137,-0.10033995161524518
1.856,-0.134,-0.09947778567177326
1.858,-0.135,-0.09866725884931063
1.86,-0.135,-0.09788741250800663
1.862,-0.135,-0.09710206530427291
1.864,-0.136,-0.0962637325748852
1.866,-0.133,-0.09532458115192002
1.868,-0.13,-0.0942509731455595
1.87,-0.13,-0.0930375818553938
1.872,-0.13,-0.09171768232325608
1.874,-0.131,-0.09036656176409152
1.876,-0.128,-0.08909517858482163
1.878,-0.125,-0.08803292484377168
1.88,-0.125,-0.08730242899227017
1.882,-0.125,-0.08699388825732993
1.884,-0.125,-0.08714830505189211
1.886,-0.125,-0.08775677392275956
1.888,-0.126,-0.08877767840628356
1.89,-0.13,-0.09016721440844004
1.892,-0.134,-0.091912607192511
1.894,-0.138,-0.09405348195108879
1.896,-0.14,-0.09667755287570301
1.898,-0.14,-0.0998840732492438
1.9,-0.14,-0.1037215810829285
1.902,-0.14,-0.10812085611445615
1.904,-0.14,-0.1128526287757507
1.906,-0.157,-0.11753585908249162
1.908,-0.177,-0.12170418607058994
1.91,-0.17,-0.12491187189534439
1.912,-0.17,-0.12684085153435565
1.914,-0.167,-0.12737023684680526
1.916,-0.165,-0.12658810540220702
1.918,-0.164,-0.12474950093849375
1.92,-0.16,-0.12220148111642457
1.922,-0.16,-0.11930145507047626
1.924,-0.157,-0.11635106776149622
1.926,-0.155,-0.11355850696566112
1.928,-0.154,-0.11103128151760347
1.93,-0.15,-0.10879258204792289
1.932,-0.15,-0.10680944495410578
1.934,-0.147,-0.1050207382049745
1.936,-0.145,-0.1033567323179068
1.938,-0.144,-0.10174800206621197
1.94,-0.14,-0.10012738205434356
1.942,-0.14,-0.09843234054386428
1.944,-0.141,-0.09661470624478843
1.946,-0.138,-0.09466004112530461
1.948,-0.135,-0.0926122045308969
1.95,-0.135,-0.09059318304632441
1.952,-0.135,-0.08880647926286347
1.954,-0.132,-0.08751487589966735
1.956,-0.129,-0.08699010181532653
1.958,-0.13,-0.08744195080188581
1.96,-0.13,-0.08894473725970249
1.962,-0.13,-0.09138503656202367
1.964,-0.131,-0.0944528955852846
1.966,-0.144,-0.09768796169458308
1.968,-0.156,-0.10057385091843205
1.97,-0.15,-0.10265448484175643
1.972,-0.15,-0.10363513381012049
1.974,-0.147,-0.10343602460306799
1.976,-0.145,-0.10218506170930998
1.978,-0.144,-0.10015786369894902
1.98,-0.14,-0.09768839332001834
1.982,-0.14,-0.0950785908032945
1.984,-0.137,-0.09253173644678236
1.986,-0.135,-0.0901245751558327
1.988,-0.134,-0.08782091993734363
1.99,-0.13,-0.08551797786451326
1.992,-0.13,-0.08310879153622555
1.994,-0.127,-0.08054144346096125
1.996,-0.125,-0.07785807828376815
1.998,-0.124,-0.07520321763686708
2.0,-0.12,-0.07279933211701242
2.002,-0.12,-0.07089592423160093
2.004,-0.117,-0.06970451104132996
2.006,-0.115,-0.069334854988501
2.008,-0.115,-0.06974765371561194
2.01,-0.11,-0.0707363341251406
2.012,-0.107,-0.07194584912052612
2.014,-0.127,-0.07292847963171696
2.016,-0.134,-0.07322487241196923
2.018,-0.123,-0.07244674730757435
2.02,-0.12,-0.07033502740607593
2.022,-0.112,-0.06677907404241279
2.024,-0.107,-0.0618024394993382
2.026,-0.101,-0.055534385024365286
2.028,-0.094,-0.04818657887428215
2.03,-0.09,-0.04004342706786391
2.032,-0.082,-0.03146031573448986
2.034,-0.074,-0.02285440969167115
2.036,-0.066,-0.014672254253472577
2.038,-0.058,-0.007327528007206834
2.04,-0.05,-0.0011169046776397728
2.042,-0.042,0.003864056500183993
2.044,-0.035,0.007775597560868225
2.046,-0.037,0.011032622142657256
2.048,-0.039,0.014235539023397645
2.05,-0.03,0.01804209293834128
2.052,-0.026,0.023008632154473754
2.054,-0.023,0.029438976971290547
2.056,-0.016,0.03727729673965683
2.058,-0.008,0.046071751113491856
2.06,-0.005,0.05502198366414143
2.062,-0.005,0.06310773857811969
2.064,0.03,0.06927814512514066
2.066,0.045,0.0726620843059125
2.068,0.027,0.0727455558331381
2.07,0.02,0.0694649040236093
2.072,0.008,0.06319192512242286
2.074,-0.001,0.05462598323139351
2.076,-0.011,0.04463656658995072
2.078,-0.022,0.03410468177002788
2.08,-0.03,0.023797461563530752
2.082,-0.038,0.014289463540177657
2.084,-0.046,0.005926862231011307
2.086,-0.054,-0.0011772328060989773
2.088,-0.063,-0.00712625774137231
2.09,-0.07,-0.012205137330587064
2.092,-0.066,-0.016824215337247067
2.094,-0.064,-0.021443000005413958
2.096,-0.066,-0.026485804186811644
2.098,-0.081,-0.0322714218266186
2.1,-0.11,-0.03897649070356074
2.102,-0.116,-0.04663503126564072
2.104,-0.114,-0.05515701658192639
2.106,-0.117,-0.06434349778714259
2.108,-0.12,-0.07388950333728857
2.11,-0.12,-0.08338655582893346
2.112,-0.134,-0.09234729896887965
2.114,-0.164,-0.10026696445134015
2.116,-0.176,-0.1067142616426338
2.118,-0.169,-0.11142224683562775
2.12,-0.17,-0.11434467660930238
2.122,-0.17,-0.115660044534278
2.124,-0.17,-0.11573066760246051
2.126,-0.17,-0.11503937761284638
2.128,-0.17,-0.11412448351122212
2.13,-0.17,-0.1135210112018348
2.132,-0.17,-0.11370374548574244
2.134,-0.17,-0.11502349302059327
2.136,-0.171,-0.11763490533610703
2.138,-0.169,-0.12142887099048633
2.14,-0.17,-0.12599679078950338
2.142,-0.196,-0.13065782557837208
2.144,-0.199,-0.13456677197891936
2.146,-0.194,-0.13689311111187
2.148,-0.194,-0.13703448548764194
2.15,-0.19,-0.13481268152081985
2.152,-0.19,-0.1305987827853491
2.154,-0.187,-0.12532179014865874
2.156,-0.185,-0.12032972020625296
2.158,-0.184,-0.11709563140369142
2.16,-0.18,-0.11679325929895795
2.162,-0.18,-0.11980352143176741
2.164,-0.176,-0.1252459602862637
2.166,-0.176,-0.13064887674338527
2.168,-0.171,-0.1318706479852756
2.17,-0.15,-0.12335860487762272
2.172,-0.137,-0.0987815649446541
2.174,-0.091,-0.05200210182707783
2.176,-0.047,0.021726913009883244
2.178,0.021,0.12453564621495287
2.18,0.165,0.25492832722546577
2.182,0.306,0.40724354191887074
2.184,0.478,0.571775510334507
2.186,0.656,0.7356336151375836
2.188,0.804,0.8842748419589609
2.19,0.95,1.003500137315525
2.192,1.121,1.0815814069246548
2.194,1.17,1.1111047687085358
2.196,1.089,1.090118483720442
2.198,0.945,1.0223036496915185
2.2,0.785,0.9161347600519513
2.202,0.656,0.7832748121627945
2.204,0.555,0.6366298852932272
2.206,0.417,0.48850287622489635
2.208,0.261,0.3491671256986084
2.21,0.165,0.2260150809438716
2.212,0.096,0.12329247067867294
2.214,0.0,0.04232486935759093
2.216,-0.073,-0.017918651984174798
2.218,-0.11,-0.06009739496561834
2.22,-0.15,-0.08775576188192191
2.222,-0.172,-0.10467018454712118
2.224,-0.179,-0.11434696931630091
2.226,-0.18,-0.11969519985464867
2.228,-0.181,-0.12287156644428009
2.23,-0.185,-0.1252745733821105
2.232,-0.189,-0.12765138188570221
2.234,-0.194,-0.13027103182111432
2.236,-0.194,-0.13311590382557306
2.238,-0.197,-0.13605148713617174
2.24,-0.21,-0.13895019583927007
2.242,-0.211,-0.14176133176248987
2.244,-0.21,-0.1445311140832648
2.246,-0.21,-0.14738384473320862
2.248,-0.21,-0.1504795797622047
2.25,-0.21,-0.1539649045950177
2.252,-0.218,-0.15793046269256875
2.254,-0.225,-0.16238291629662152
2.256,-0.223,-0.16723352403926778
2.258,-0.229,-0.17230347751620467
2.26,-0.25,-0.17734652335690065
2.262,-0.255,-0.18208752692498206
2.264,-0.255,-0.18626954467320858
2.266,-0.255,-0.18969648942163214
2.268,-0.255,-0.192259211374205
2.27,-0.255,-0.19393888663749156
2.272,-0.255,-0.1947880488025493
2.274,-0.255,-0.19489404523785944
2.276,-0.255,-0.19433322898383434
2.278,-0.255,-0.19312772719792654
2.28,-0.255,-0.191218845924386
2.282,-0.255,-0.18846947986998502
2.284,-0.256,-0.18470067100228657
2.286,-0.25,-0.17975604106073603
2.288,-0.237,-0.1735767982052234
2.29,-0.23,-0.16626463973791725
2.292,-0.222,-0.1581121345615208
2.294,-0.214,-0.14958795733059355
2.296,-0.206,-0.14127476874005906
2.298,-0.198,-0.13376934707255886
2.3,-0.19,-0.12756650524211574
2.302,-0.185,-0.12295688459460893
2.304,-0.185,-0.11996914687474736
2.306,-0.185,-0.11837662943804939
2.308,-0.185,-0.11776926352006539
2.31,-0.185,-0.11767040770070085
2.312,-0.185,-0.11766350019421096
2.314,-0.185,-0.11749036136571539
2.316,-0.185,-0.1170920410136264
2.318,-0.184,-0.11658095018755778
2.32,-0.18,-0.11615426587041897
2.322,-0.18,-0.11597711924927587
2.324,-0.18,-0.11607406442620889
2.326,-0.18,-0.11626506742065106
2.328,-0.18,-0.11616824699140706
2.33,-0.18,-0.11527075631008846
2.332,-0.18,-0.11304840743055063
2.334,-0.181,-0.10909992735267358
2.336,-0.175,-0.10325710110477915
2.338,-0.163,-0.0956392606564771
2.34,-0.155,-0.086638045950837
2.342,-0.143,-0.07684006771091055
2.344,-0.134,-0.06691246997198878
2.346,-0.124,-0.05748331442429597
2.348,-0.112,-0.04904489349707539
2.35,-0.105,-0.04189761139992693
2.352,-0.1,-0.036139606855486874
2.354,-0.1,-0.031695836294754885
2.356,-0.098,-0.028371818573555054
2.358,-0.095,-0.02591367499953239
2.36,-0.095,-0.024058784167114915
2.362,-0.091,-0.022568957531833522
2.364,-0.09,-0.02124654363770643
2.366,-0.088,-0.01993920964000113
2.368,-0.085,-0.01853960122872256
2.37,-0.085,-0.01698277235208531
2.372,-0.081,-0.015240122264280271
2.374,-0.08,-0.013306587852955128
2.376,-0.078,-0.011179521800043082
2.378,-0.075,-0.008832275790873038
2.38,-0.075,-0.006190418003334281
2.382,-0.071,-0.0031207486615977918
2.384,-0.07,0.0005590275211959848
2.386,-0.067,0.005048673278710542
2.388,-0.058,0.010518779648803432
2.39,-0.05,0.01706219377431122
2.392,-0.042,0.024657835081033915
2.394,-0.034,0.03315765558362754
2.396,-0.026,0.04230143333496482
2.398,-0.018,0.051757724499635255
2.4,-0.01,0.061183635911684346
2.402,0.002,0.07029156054736595
2.404,0.011,0.07890832265271301
2.406,0.019,0.08701243675620574
2.408,0.027,0.09473942631856015
2.41,0.035,0.10235292882557472
2.412,0.043,0.1101880377712819
2.414,0.051,0.11857972605813588
2.416,0.058,0.12779150732348046
2.418,0.068,0.13795805022045418
2.42,0.08,0.1490517007740813
2.422,0.082,0.16087838976683866
2.424,0.104,0.17310426145635557
2.426,0.119,0.185310332681442
2.428,0.122,0.19706785816996963
2.43,0.14,0.20802245478065703
2.432,0.156,0.2179714291425135
2.434,0.171,0.22691576852899212
2.436,0.175,0.23506709704985623
2.438,0.169,0.24279610104512991
2.44,0.17,0.25052644453609774
2.442,0.182,0.2586011696813348
2.444,0.191,0.2671635484951852
2.446,0.199,0.2760919054657623
2.448,0.215,0.28500988682828815
2.45,0.235,0.29336875001722124
2.452,0.24,0.3005751607891418
2.454,0.243,0.3061240674489267
2.456,0.244,0.30969702529071536
2.458,0.239,0.31120152075780705
2.46,0.235,0.31074879660578963
2.462,0.235,0.308586613420494
2.464,0.233,0.3050129355062566
2.466,0.227,0.3002957318930997
2.468,0.225,0.294616329987211
2.47,0.225,0.2880437355028211
2.472,0.214,0.28053845296915586
2.474,0.201,0.27197895406810324
2.476,0.189,0.2622033448106793
2.478,0.178,0.2510610469339176
2.48,0.17,0.23846954618462893
2.482,0.158,0.224466634454756
2.484,0.147,0.20924215442664423
2.486,0.13,0.19313191111472747
2.488,0.103,0.1765653225007364
2.49,0.08,0.15997660830191857
2.492,0.068,0.14370850877357183
2.494,0.056,0.12794562291758452
2.496,0.044,0.11270439264437178
2.498,0.032,0.0978830044186383
2.5,0.02,0.08334974411176917
2.502,0.004,0.06903419864773322
2.504,-0.012,0.05498687688595768
2.506,-0.029,0.04138740136720848
2.508,-0.051,0.02850290554326603
2.51,-0.065,0.016617489836706474
2.512,-0.046,0.005961404726711234
2.514,-0.067,-0.0033386684946312196
2.516,-0.092,-0.011282009564524959
2.518,-0.09,-0.017992138959876492
2.52,-0.095,-0.023693364814328582
2.522,-0.1,-0.02866589707145094
2.524,-0.1,-0.033184795077438635
2.526,-0.102,-0.037456972250410024
2.528,-0.105,-0.04157550039908991
2.53,-0.11,-0.04550727814498738
2.532,-0.127,-0.04911893596660367
2.534,-0.129,-0.05223053756631196
2.536,-0.124,-0.05467496018174581
2.538,-0.125,-0.05634054055855536
2.54,-0.125,-0.057186116915781175
2.542,-0.125,-0.057232512932273015
2.544,-0.125,-0.05654319267613901
2.546,-0.125,-0.05520637057398377
2.548,-0.124,-0.05332473516558773
2.55,-0.12,-0.05101217708177379
2.552,-0.116,-0.0483930408066293
2.554,-0.115,-0.04559937860516537
2.556,-0.114,-0.04276393735911195
2.558,-0.109,-0.04000901931523699
2.56,-0.105,-0.03743318760683103
2.562,-0.105,-0.03509924298670841
2.564,-0.102,-0.03302743212187194
2.566,-0.1,-0.03119654637686636
2.568,-0.099,-0.029552899532252135
2.57,-0.095,-0.028024792232399207
2.572,-0.095,-0.0265390310767668
2.574,-0.096,-0.02503610240691796
2.576,-0.093,-0.02348103490077316
2.578,-0.09,-0.021867851642929745
2.58,-0.09,-0.02021729799600031
2.582,-0.086,-0.018569844470581194
2.584,-0.084,-0.016977367898302165
2.586,-0.086,-0.015496361064839717
2.588,-0.084,-0.014183314520395958
2.59,-0.08,-0.013090595431620979
2.592,-0.08,-0.012260621751904968
2.594,-0.08,-0.011717890767675793
2.596,-0.08,-0.011460782097665512
2.598,-0.08,-0.011456071275210963
2.6,-0.08,-0.011638533564721013
2.602,-0.08,-0.01191678618940968
2.604,-0.08,-0.012185190863946009
2.606,-0.08,-0.012340298822805445
2.608,-0.08,-0.012299059391535966
2.61,-0.08,-0.012015101332018876
2.612,-0.08,-0.01148913977719802
2.614,-0.081,-0.010770193984982903
2.616,-0.078,-0.00994601868261364
2.618,-0.075,-0.009124025431643625
2.62,-0.075,-0.008407369456938039
2.622,-0.075,-0.007873061514917217
2.624,-0.075,-0.007558193304560744
2.626,-0.075,-0.007456821109389009
2.628,-0.075,-0.007525959637243603
2.63,-0.075,-0.007696750303616206
2.632,-0.075,-0.007886856077533025
2.634,-0.075,-0.008011718851928421
2.636,-0.075,-0.007994185517226396
2.638,-0.075,-0.007773055026149353
2.64,-0.075,-0.0073108363757749175
2.642,-0.075,-0.006599775954231598
2.644,-0.072,-0.005664068704175553
2.646,-0.069,-0.004556282342185849
2.648,-0.07,-0.003347654161156708
2.65,-0.07,-0.002113982141827671
2.652,-0.066,-0.0009200944577530949
2.654,-0.065,0.00019365113086457567
2.656,-0.065,0.001219225516385939
2.658,-0.065,0.002180248481906588
2.66,-0.065,0.003122315249836653
2.662,-0.061,0.00409719334978338
2.664,-0.059,0.005145826085810639
2.666,-0.061,0.006284890784305165
2.668,-0.059,0.007500140292667095
2.67,-0.055,0.008747982038178385
2.672,-0.055,0.00996463991554518
2.674,-0.055,0.011079879478163857
2.676,-0.055,0.012031007403699558
2.678,-0.054,0.012773633804962936
2.68,-0.05,0.013287437273198447
2.682,-0.05,0.013576189893602124
2.684,-0.05,0.013661504897878856
2.686,-0.05,0.013570556892764275
2.688,-0.051,0.01332020038805611
2.69,-0.055,0.012902651150911649
2.692,-0.055,0.012279551192360696
2.694,-0.055,0.011390336679777707
2.696,-0.055,0.010176651736548113
2.698,-0.055,0.008617957640808282
2.7,-0.055,0.006767026887264519
2.702,-0.056,0.004770470072087454
2.704,-0.049,0.00286044587742669
2.706,-0.059,0.0013100633769570372
2.708,-0.077,0.00035722109402661897
2.71,-0.07,0.00011748634165899231
2.712,-0.065,0.0005179673490696522
2.714,-0.065,0.0012814068951361908
2.716,-0.064,0.001972288918404183
2.718,-0.059,0.00209441391762802
2.72,-0.055,0.0012122877959096071
2.722,-0.054,-0.0009393488675252282
2.724,-0.061,-0.004391561569562777
2.726,-0.068,-0.008943719886339635
2.728,-0.08,-0.01423138184256462
2.73,-0.1,-0.01983420114776344
2.732,-0.097,-0.025382112544314474
2.734,-0.094,-0.030618954100966628
2.736,-0.094,-0.03540342050720415
2.738,-0.088,-0.03965881914660936
2.74,-0.09,-0.043308214725796164
2.742,-0.115,-0.04623558173124029
2.744,-0.12,-0.04829434037068963
2.746,-0.112,-0.049354683490268295
2.748,-0.11,-0.04936030516359836
2.75,-0.11,-0.048365331992323735
2.752,-0.106,-0.04653794332012943
2.754,-0.105,-0.04413404221115109
2.756,-0.104,-0.04145351854413812
2.758,-0.099,-0.0387929913522989
2.76,-0.095,-0.03640591419892336
2.762,-0.095,-0.03447659466283717
2.764,-0.092,-0.0331104607239623
2.766,-0.089,-0.032339263729750815
2.768,-0.091,-0.03213727319715408
2.77,-0.095,-0.03244305383646485
2.772,-0.095,-0.033180748794257725
2.774,-0.095,-0.03427515782967566
2.776,-0.095,-0.03565725644943685
2.778,-0.096,-0.03726077961867309
2.78,-0.1,-0.03901367108249861
2.782,-0.1,-0.04082860199402947
2.784,-0.1,-0.04259522712896628
2.786,-0.1,-0.044176036591421254
2.788,-0.1,-0.04540897207255118
2.79,-0.1,-0.04612196242095934
2.792,-0.104,-0.04616424975797138
2.794,-0.105,-0.045454846980095165
2.796,-0.105,-0.04404026744963314
2.798,-0.105,-0.04214489109658473
2.8,-0.105,-0.04019197999797805
2.802,-0.106,-0.038774659866528484
2.804,-0.097,-0.0385662780819752
2.806,-0.084,-0.040178902856124486
2.808,-0.081,-0.04400303266925658
2.81,-0.095,-0.05007917532526794
2.812,-0.124,-0.05804889356722508
2.814,-0.136,-0.06720572727167917
2.816,-0.132,-0.07662943559571565
2.818,-0.139,-0.08536200960391348
2.82,-0.16,-0.09258032564503597
2.822,-0.157,-0.09772998334057421
2.824,-0.155,-0.10059703238976171
2.826,-0.153,-0.10130767103026021
2.828,-0.149,-0.10026255719916506
2.83,-0.15,-0.09802798821592903
2.832,-0.151,-0.09521383121386208
2.834,-0.147,-0.09236555077593604
2.836,-0.145,-0.08988869809291863
2.838,-0.144,-0.08801393157142022
2.84,-0.14,-0.08680182354302687
2.842,-0.14,-0.08617972679745053
2.844,-0.14,-0.08599776490460867
2.846,-0.14,-0.0860881733655328
2.848,-0.14,-0.08631272967616557
2.85,-0.14,-0.0865874866544278
2.852,-0.14,-0.08688177269286888
2.854,-0.14,-0.08719705094092511
2.856,-0.14,-0.08753760522294005
2.858,-0.14,-0.08788682701941303
2.86,-0.14,-0.08819958565629361
2.862,-0.14,-0.08841413255133086
2.864,-0.14,-0.08847888961388886
2.866,-0.14,-0.0883832821211826
2.868,-0.14,-0.08817971736998516
2.87,-0.14,-0.08798657424555555
2.872,-0.14,-0.08796862143368724
2.874,-0.14,-0.08829928379078147
2.876,-0.14,-0.08911584105638344
2.878,-0.14,-0.09048168947322614
2.88,-0.14,-0.09236812043191299
2.882,-0.144,-0.09466194508864072
2.884,-0.149,-0.09719635409262352
2.886,-0.15,-0.09979372348582069
2.888,-0.151,-0.10230464150263849
2.89,-0.155,-0.10462988138103028
2.892,-0.155,-0.1067202499884263
2.894,-0.158,-0.10855880246443057
2.896,-0.161,-0.1101363378363454
2.898,-0.16,-0.11143224417779142
2.9,-0.16,-0.11240918871029995
2.902,-0.16,-0.11302404036750682
2.904,-0.16,-0.11325109934320002
2.906,-0.16,-0.11310889279800578
2.908,-0.16,-0.11267980949651134
2.91,-0.16,-0.11211355169586348
2.912,-0.16,-0.11161040639258532
2.914,-0.16,-0.1113868700475982
2.916,-0.16,-0.11163177740331588
2.918,-0.16,-0.11246388780058388
2.92,-0.16,-0.11390126616709732
2.922,-0.16,-0.11584954261748834
2.924,-0.161,-0.11811184127624398
2.926,-0.158,-0.12041926838919127
2.928,-0.163,-0.12247757500661063
2.93,-0.18,-0.12402177471221702
2.932,-0.177,-0.1248656490222104
2.934,-0.172,-0.12493061580999469
2.936,-0.168,-0.12424369939676796
2.938,-0.165,-0.12290708653494714
2.94,-0.165,-0.1210537556910643
2.942,-0.161,-0.11880672194564973
2.944,-0.156,-0.11625331932313679
2.946,-0.155,-0.11343672922223694
2.948,-0.154,-0.11036022634269398
2.95,-0.15,-0.10699715167425977
2.952,-0.145,-0.1033008619056855
2.954,-0.146,-0.0992123404859154
2.956,-0.142,-0.09466638467345224
2.958,-0.133,-0.08959831433452782
2.96,-0.125,-0.08395238244977526
2.962,-0.117,-0.07769226026886605
2.964,-0.109,-0.07081350966205541
2.966,-0.101,-0.06335696008336164
2.968,-0.094,-0.05542032133339206
2.97,-0.09,-0.04716419781312826
2.972,-0.082,-0.03880873809179377
2.974,-0.074,-0.030618702149255647
2.976,-0.066,-0.02287760230874165
2.978,-0.058,-0.015854842511097585
2.98,-0.05,-0.0097719185938075
2.982,-0.042,-0.00477398157647822
2.984,-0.033,-0.0009120718874487471
2.986,-0.031,0.001860043343596691
2.988,-0.036,0.0036726345609554645
2.99,-0.035,0.004712231359950692
2.992,-0.035,0.005185155660774707
2.994,-0.035,0.005279733802614657
2.996,-0.035,0.005132618285837393
2.998,-0.035,0.004801864124679303
3.0,-0.035,0.004248958903922951
3.002,-0.035,0.0033341512643473396
3.004,-0.035,0.001831376268887264
